NUMBER_05B,ALPHA_J2000_05B,DELTA_J2000_05B
14832,34.346423598400825,-5.5043603136739705
14890,34.39026593348234,-5.504141903197441
14912,34.22846021458189,-5.504015665550904
14903,34.212147034913315,-5.504021419071731
14910,34.40476951165376,-5.504073972680845
14922,34.429203729367664,-5.504041899905754
14935,34.3447586274127,-5.503996875648196
14948,34.39578258995615,-5.503953462865813
14965,34.323742219419685,-5.503902512708641
14925,34.25312808233523,-5.504834346579263
14975,34.21935923261606,-5.503844948964716
14828,34.32648856397563,-5.504369175831119
14985,34.44239061476865,-5.503859080092228
15023,34.19783211496259,-5.5036865481113155
15059,34.287885700608676,-5.503601982516746
15081,34.32913391219102,-5.503484113487283
15083,34.43098764249657,-5.503499289161234
15143,34.388789679545624,-5.503339072120694
15148,34.3606771362462,-5.503321119122126
15150,34.22253348558895,-5.503242998653504
15163,34.32618422368315,-5.503226881862235
15165,34.31141387923989,-5.503225554578628
15177,34.424864577329345,-5.503255063680072
15178,34.314261118330464,-5.503201737265878
15191,34.29084877982148,-5.5031443300835035
15193,34.33321810936868,-5.503175791670506
15194,34.204124017687704,-5.503113347377461
15202,34.28114853211443,-5.503164482133462
15192,34.353328763057625,-5.503175296311445
15211,34.30947071790632,-5.5031277196061135
15217,34.217164004151826,-5.503057005442608
15232,34.37064189975727,-5.503102732054823
15234,34.36999742878097,-5.503106237849107
15226,34.44855747679001,-5.503095616462311
15243,34.27756933586284,-5.503028519354192
15254,34.3493955555522,-5.503030775305408
15266,34.21644183489302,-5.502902517541017
15275,34.266370004496856,-5.502908128401684
15267,34.440543488398376,-5.505533250275478
15309,34.22996601493983,-5.502810617557094
15283,34.32020549066188,-5.503757536461127
15327,34.34871194186806,-5.502768662895426
15382,34.334359848905024,-5.50259012331502
15386,34.31348932466926,-5.50256809097342
15392,34.37556198546003,-5.5025725759844155
15394,34.41113115850349,-5.5025240013940175
15404,34.42501056198929,-5.502548115513989
15406,34.395488762492704,-5.502497059213031
15432,34.29957558036259,-5.502398640729209
15438,34.33991715040131,-5.502384053715441
15461,34.240607933785704,-5.502319231446629
15489,34.3221609478061,-5.502262644192959
15486,34.32510633770673,-5.50226124122847
15494,34.45004281980665,-5.502225560418461
15496,34.29636256585346,-5.502225169676965
15506,34.3322246468308,-5.502176128335373
15518,34.34140252675808,-5.502163373946315
15493,34.424842421252805,-5.504304753069
15526,34.323586479337905,-5.502106028151361
15543,34.21890543309988,-5.5020533622068335
15574,34.36324233896652,-5.502008130638617
15569,34.34638214978045,-5.502015345498646
15601,34.433672878098506,-5.501894372503314
15564,34.431519622991466,-5.50239098139505
15641,34.40426603771588,-5.501807026246637
15652,34.425841922365066,-5.501776292304076
15672,34.21059663631263,-5.501658901424241
15683,34.31154766279573,-5.501681130676334
15695,34.36605175787821,-5.501625930260352
15688,34.28115925503065,-5.501638217775349
15708,34.27902977468626,-5.501569312736138
15720,34.33035276324304,-5.501554813552377
15737,34.36635785226813,-5.501521766816054
15736,34.29982296784867,-5.501530414176696
15738,34.29052751949758,-5.501498437396538
15754,34.195776638267674,-5.5014320822848415
15751,34.443472523917535,-5.501479885802455
15795,34.28186847548949,-5.501335702925206
15875,34.20341216480195,-5.501074495885602
15903,34.2795089950338,-5.501029921937022
15905,34.244024673106416,-5.501017557242203
15913,34.23046545620176,-5.500981844779846
15934,34.29058454804708,-5.5009497902714655
15938,34.25187602427926,-5.5009123661310495
15948,34.402704678258885,-5.500883010796333
15953,34.340571053929835,-5.500886443240747
16020,34.2960516140383,-5.504726665859424
15980,34.321284753733124,-5.500802963367773
15947,34.29250095326928,-5.5009773371058595
15992,34.38436152948173,-5.500754720916536
16016,34.21063725476755,-5.500675987161511
16008,34.35879289489294,-5.500724927476561
15976,34.27041011854357,-5.50125064061465
16047,34.21643946990317,-5.500562870259673
16044,34.234011117374514,-5.500561452531521
16024,34.31073375259476,-5.502437944061956
16060,34.43673517907735,-5.5005314730559185
16079,34.19835343303166,-5.5004565426481244
16083,34.33826128068559,-5.500463827283146
16117,34.33520708804637,-5.500332030977224
16128,34.37231228114612,-5.500317147961668
16143,34.254432632844555,-5.500228259825656
16151,34.31313119360211,-5.500247010524441
16145,34.33179815773646,-5.501070068825887
16149,34.44265193436547,-5.500252107385538
16181,34.4444544249909,-5.500158153105708
16185,34.26671645423181,-5.500144039289727
16200,34.27967289615153,-5.50009913884847
16211,34.261640679619134,-5.50003800676986
16218,34.25413294893027,-5.499999170735079
16245,34.25560003217388,-5.499928780230939
16278,34.25962759716726,-5.499828569969385
16312,34.43067016375495,-5.499747450104603
16325,34.321597770587964,-5.499686389557284
16328,34.22589992629892,-5.499656788610639
16319,34.36609068623449,-5.49970669977077
16321,34.44224638645974,-5.499699013003395
16340,34.35007162766086,-5.499671720494652
16335,34.365612770573286,-5.499659467043872
16351,34.29975575578012,-5.499606389149949
16349,34.28149668182095,-5.499603611856532
16350,34.198821549580884,-5.500576566711757
16393,34.41642207624055,-5.499494716968234
16398,34.224255265966775,-5.499392484731077
16416,34.42460686895433,-5.499803478146044
16417,34.431775761204214,-5.499416453242118
16428,34.334602146207644,-5.499356899037917
16419,34.2553339961692,-5.499359207339984
16453,34.20705557128137,-5.49925649720652
16448,34.25309252384876,-5.499247613841535
16404,34.42312212396407,-5.500217047049417
16474,34.198777057352075,-5.49918004895728
16496,34.27813048940826,-5.499142634196067
16526,34.3509941147686,-5.499058372741221
16546,34.36591846801304,-5.499012747524978
16556,34.41881155118378,-5.498973235073808
16575,34.231056741091095,-5.498888983228113
16568,34.22617671636874,-5.498871366384833
16643,34.287196796181256,-5.498665996695961
16655,34.36138234862864,-5.498671515432513
16659,34.428802829603725,-5.498619407850835
16673,34.41606295688995,-5.49857898429161
16682,34.427293313599506,-5.49856134672588
16692,34.44604131605717,-5.4985420916627
16691,34.251444883305666,-5.498526080750712
16705,34.3904116025118,-5.498526661013089
16707,34.39302267360043,-5.498501109320955
16726,34.36963039681018,-5.498458417255991
16734,34.44567155654797,-5.498428146617269
16743,34.248992926904734,-5.498417378841323
16739,34.385424952064156,-5.498455634162436
16749,34.20953605865645,-5.498338184625266
16754,34.37345186770431,-5.498350476516566
16761,34.217977441601946,-5.4982977658733345
16763,34.42265157479369,-5.4983310178942295
16770,34.33196416100986,-5.498300708748536
16774,34.41728318923511,-5.498280951717513
16798,34.44801498250488,-5.498204329314699
16831,34.2129814394631,-5.49807497056541
16824,34.43595050537458,-5.4981062554399545
16829,34.32120403753688,-5.498076902176959
16878,34.29628008404598,-5.497948870598362
16903,34.22155962596289,-5.497846063400409
16897,34.237176629556686,-5.497849023498459
16928,34.3986312287884,-5.497801859879162
16924,34.40435304698034,-5.497790620550005
16930,34.333307714176094,-5.497797556099529
16941,34.29361618393181,-5.49773831318556
16949,34.44006987499377,-5.500396307402282
17012,34.4391031195423,-5.499611056623458
16989,34.299858941581114,-5.4975985307023905
17016,34.386813444667844,-5.497523913768415
17032,34.283026040564515,-5.497430195702918
17028,34.43233185070217,-5.497456806911049
17038,34.384631415898234,-5.497474307102084
17047,34.40496198956384,-5.497421450111189
17074,34.24958109236908,-5.497328292810673
17101,34.42531896450401,-5.497265611967576
17099,34.43558981385139,-5.497645336324335
17127,34.38706198502815,-5.497169332114938
17130,34.353095756324755,-5.497179206601018
17114,34.288519756386144,-5.498856081517822
17141,34.21999091641933,-5.497088528064669
17163,34.23206600246234,-5.497014245314558
17188,34.224217046535365,-5.4969299545932335
17190,34.42566310302172,-5.4969320841156835
17203,34.38753494367283,-5.496919311063188
17214,34.2144703916616,-5.4968193225636
17240,34.358944932760195,-5.496779699317967
17267,34.20887402164507,-5.4966761485591995
17287,34.355527054478074,-5.496676540251163
17280,34.30930777444338,-5.49665817964752
17298,34.422773360049355,-5.4966539984536995
17306,34.320446138113816,-5.496594646000773
17308,34.3192598876039,-5.496616306639301
17266,34.424043549143065,-5.498530081153729
17313,34.393858571118514,-5.496588452080314
17314,34.35690297446526,-5.496571246369175
17334,34.302783054904964,-5.496547838819056
17329,34.39592941133703,-5.496567979329766
17336,34.37048672891607,-5.496549098873408
17357,34.3759571965004,-5.49646250233292
17362,34.38884153103642,-5.496454274064524
17374,34.40116741135303,-5.496421279904271
17371,34.21085518790472,-5.49637834049017
17393,34.30985239341298,-5.496369055298523
17468,34.210423396111146,-5.496067757655216
17505,34.41418245332541,-5.496050877484611
17559,34.39265702684549,-5.4959179370622415
17563,34.215238626305165,-5.495805779701826
17581,34.19569418854913,-5.495770007268345
17604,34.207658628877624,-5.495713285590812
17610,34.41776447754716,-5.495704149169412
17576,34.23596364873739,-5.4965749833544635
17613,34.398806931444334,-5.495733564357324
17619,34.325822394262254,-5.4956570488271135
17661,34.317345285606805,-5.495560803665406
17686,34.3862338619176,-5.495543369359676
17693,34.24422231693979,-5.495445973052344
17654,34.397658504082955,-5.495973712870929
17715,34.417147060254216,-5.4954185983509305
17730,34.20737836395348,-5.4952990421268355
17751,34.24087987253087,-5.495278831668554
17717,34.2777005094486,-5.49664633486056
17762,34.38217392855844,-5.495252999564196
17827,34.21098786620875,-5.495050468695981
17835,34.281255428578056,-5.495041791652112
17837,34.42548457983882,-5.495064962880444
17850,34.258437905643675,-5.494971341113165
17854,34.418287520682505,-5.495970221843008
17856,34.420010156560146,-5.496610286579545
17939,34.40972990900083,-5.494717907536138
17959,34.22376016138887,-5.49459591744654
17975,34.40152728913809,-5.4946386489226215
17987,34.38741486818272,-5.494615037056109
18000,34.356645378950645,-5.494566555391277
18004,34.38868227173884,-5.494572575869211
18005,34.262818218411404,-5.494547144575098
18020,34.437638812478895,-5.494498696749825
18066,34.35174411154056,-5.494333363473808
18084,34.22716665848698,-5.494249297287547
18095,34.291784272330624,-5.494250381452554
18116,34.42579555448094,-5.494201547206756
18152,34.295677430980604,-5.4940655084567025
18151,34.2250500131649,-5.494025663762003
18167,34.30290520083352,-5.494027990671715
18194,34.19637666535837,-5.493944675247575
18118,34.31459060285485,-5.49521531627383
18219,34.1960434286124,-5.493886233187622
18242,34.42337806262917,-5.493854901552673
18233,34.296501605244515,-5.493849570452188
18255,34.42482237966622,-5.493808922743652
18281,34.41890395121063,-5.493747359282001
18279,34.41163000295538,-5.493730308593917
18291,34.42818689550602,-5.493724296315917
18349,34.21408282545173,-5.493409147509047
18355,34.31833528896906,-5.493417213736218
18331,34.242274585246435,-5.494034624709504
18390,34.281333836276765,-5.49336334904302
18383,34.400409932902015,-5.493369175848385
18386,34.44799608331806,-5.49338063906396
18421,34.394184889554005,-5.493239225852803
18430,34.38220615089439,-5.493269869447844
18455,34.40982955301518,-5.493200685208001
18491,34.29562595174412,-5.493102294174924
18460,34.21973118171704,-5.493348923650439
18518,34.31607025796084,-5.492954186233216
18521,34.388241906538326,-5.492962629997313
18522,34.38388298413493,-5.4929450838208425
18530,34.40319284153633,-5.4929563628146925
18582,34.36004467452373,-5.492778616032585
18603,34.44197580204776,-5.492753642778203
18620,34.446267813306044,-5.492624324193264
18684,34.30078694519577,-5.492462547134664
18739,34.392942037363014,-5.492316998903869
18754,34.28411463892835,-5.49225194092172
18770,34.42101178836964,-5.492254694015559
18764,34.32508665939346,-5.492242031944112
18774,34.32093997537742,-5.492226667765904
18775,34.30381127821189,-5.492234886044254
18780,34.41951831411556,-5.492233526761446
18778,34.43300995713332,-5.492201332854526
18808,34.380267244358485,-5.492128968829502
18806,34.2216729679187,-5.492081146630525
18815,34.39585930203715,-5.492371601302792
18871,34.28059209715406,-5.491933970521415
18892,34.38600852027425,-5.491891344131893
18900,34.250328522121556,-5.491796292697461
18896,34.223127009242155,-5.491807934041212
18925,34.287743923478786,-5.491763905072356
18944,34.24560425069288,-5.491710582003598
18949,34.32100413333018,-5.491701075681227
18964,34.32202980222795,-5.491649883513914
18980,34.3510864067314,-5.4915740992945885
18993,34.36115703433278,-5.491562059052786
18995,34.35017666466121,-5.491581569264165
19014,34.28859987417304,-5.491471864851803
19039,34.19803591251334,-5.491371975011976
19070,34.354419090617895,-5.4913667884185795
19072,34.44929268304371,-5.491327397835225
19080,34.22542477223409,-5.491263711541774
19100,34.35568422963462,-5.4912742916508845
19138,34.29929665876061,-5.491147444699696
19150,34.24781522963746,-5.491087562001154
19161,34.442834584526814,-5.49110452599736
19181,34.3699396862151,-5.4910154277660626
19217,34.32672684557185,-5.4911188955235835
19229,34.402453886038806,-5.490855824446066
19232,34.30140460035512,-5.490830555622957
19249,34.20962911722503,-5.490769702942383
19224,34.385065093205,-5.4914821572071
19260,34.44842231381258,-5.490754144368724
19263,34.35265698842152,-5.490729427930332
19288,34.376556491872016,-5.490677961268787
19266,34.35284416636488,-5.492244242123914
19361,34.43555616746975,-5.490510851267482
19357,34.27762801696197,-5.490462247582075
19383,34.29648911853477,-5.490418208256575
19389,34.418266262515274,-5.49041282159827
19398,34.383083647915946,-5.4903891006362695
19374,34.20473705348128,-5.49060131953448
19445,34.41776717977108,-5.490295143840532
19465,34.21199250367673,-5.490162314863009
19538,34.2087075914706,-5.489935736257852
19547,34.297031334616506,-5.489968254649169
19589,34.29016901302121,-5.48980259358127
19586,34.40450263119726,-5.489820314324555
19588,34.348619734660716,-5.489831889545593
19604,34.39772376042421,-5.489744138170921
19605,34.218994855343475,-5.489710766320208
19618,34.44899962291447,-5.489706975144707
19620,34.366467534409296,-5.489700845775677
19652,34.232684642467994,-5.48956119779713
19663,34.36247521413907,-5.48959211311562
19662,34.349471316008,-5.4896011773958335
19665,34.40728596728704,-5.489557906162562
19672,34.30318300311385,-5.489533325943681
19684,34.210606297773154,-5.489482059757412
19708,34.41510650391846,-5.489402098027655
19723,34.39093196717218,-5.489395051321589
19735,34.43947980677364,-5.489335439277475
19741,34.27992232498526,-5.48926954354902
19752,34.408112361868206,-5.489275746205378
19757,34.37076002540714,-5.4892808166763984
19722,34.351087609489745,-5.489443793450971
19775,34.36609242236295,-5.489243425249196
19799,34.19867725350749,-5.489077561743252
19810,34.214703641631935,-5.489038021804785
19823,34.44943780737954,-5.489060680818699
19827,34.35363319527011,-5.489024581341883
19838,34.30274308816113,-5.489009400387596
19860,34.40272867496607,-5.488982126531763
19879,34.39054761303956,-5.48889721339325
19903,34.436506599509116,-5.488875481068518
19906,34.285451388204955,-5.48881339203858
